0.813456464,0.347341473,0.671201062,0.428205128,0.23164557,0.636645963
0.446174142,0.187593541,0.263185136,0.612820513,0.403797468,0.199378882
0.452506596,0.415294735,0.211585932,0.469230769,0.758227848,0.179503106
0.705804749,0.335473283,0.714943597,0.448717949,0.221518987,0.577018634
0.270976253,0.366036497,0.154890511,0.592307692,0.869620253,0.109937888
0.505277045,0.338729158,0.457053749,0.633333333,0.565822785,0.263975155
0.811345646,0.355953788,0.610471135,0.366666667,0.211392405,0.611801242
0.754353562,0.482302744,0.796270737,0.407692308,0.241772152,0.716149068
0.788126649,0.437350663,0.618433975,0.428205128,0.120253165,0.68136646
0.403957784,0.537337534,0.373603185,0.530769231,0.606329114,0.244099379
0.283641161,0.216266247,0.285268746,0.776923077,0.444303797,0.164596273
0.37651715,0.510555337,0.363516921,0.592307692,0.565822785,0.214285714
0.653034301,0.343560457,0.748918381,0.469230769,0.343037975,0.522360248
0.851451187,0.412458973,0.789157266,0.51025641,0.201265823,0.765838509
0.313192612,0.175620323,0.139601858,0.612820513,0.889873418,0.1
0.507387863,0.315307864,0.659946914,0.448717949,0.383544304,0.383229814
0.646701847,0.567480635,0.783848706,0.448717949,0.332911392,0.636645963
0.773350923,0.51097545,0.80189781,0.48974359,0.272151899,0.736024845
0.752242744,0.505303925,0.778115461,0.469230769,0.170886076,0.760869565
0.444063325,0.249350138,0.447179827,0.715384615,0.494936709,0.234161491
0.615039578,0.436825522,0.837146649,0.48974359,0.292405063,0.59689441
0.441952507,0.286635158,0.674917054,0.612820513,0.23164557,0.388198758
0.503166227,0.562229224,0.588493696,0.633333333,0.373417722,0.432919255
0.505277045,0.366036497,0.433059058,0.48974359,0.565822785,0.259006211
0.543271768,0.488079296,0.827060385,0.48974359,0.464556962,0.497515528
0.754353562,0.476106079,0.850842734,0.448717949,0.282278481,0.736024845
0.336411609,0.148838125,0.375938952,0.694871795,0.505063291,0.174534161
0.268865435,0.199041617,0.306290644,0.756410256,0.616455696,0.144720497
0.422955145,0.304805041,0.396429993,0.612820513,0.586075949,0.229192547
0.67414248,0.581344361,0.824512276,0.469230769,0.221518987,0.726086957
0.60237467,0.335893396,0.68521566,0.51025641,0.32278481,0.467701863
0.697361478,0.601929894,0.87260783,0.428205128,0.363291139,0.721118012
0.241424802,0.21962715,0.274757797,0.633333333,0.829113924,0.114906832
0.308970976,0.596153341,0.14066357,0.633333333,0.748101266,0.174534161
0.361741425,0.318668767,0.472767087,0.694871795,0.393670886,0.254037267
0.319525066,0.204293029,0.294611812,0.551282051,0.646835443,0.144720497
0.258311346,0.28180386,0.304591904,0.571794872,0.626582278,0.144720497
0.625593668,0.578508599,0.604844061,0.448717949,0.393670886,0.502484472
0.739577836,0.382841014,0.711015262,0.387179487,0.312658228,0.591925466
