0.319525065963061,0.294722331626625,0.191625746516257,0.633333333333333,0.707594936708861,0.139751552795031
0.338522427440633,0.253656295129316,0.208400796284008,0.633333333333333,0.707594936708861,0.139751552795031
0.412401055408971,0.517697256137587,0.177929661579297,0.510256410256411,0.565822784810127,0.194409937888199
0.384960422163588,0.506249179466982,0.218911745189117,0.387179487179486,0.687341772151899,0.184472049689441
0.363852242744063,0.408677957200998,0.187485069674851,0.510256410256411,0.586075949367089,0.174534161490683
0.306860158311346,0.397649993435736,0.159243530192435,0.55128205128205,0.717721518987342,0.139751552795031
0.321635883905013,0.357949323880793,0.20043795620438,0.612820512820514,0.69746835443038,0.14472049689441
0.292084432717678,0.284219508993042,0.311174518911745,0.735897435897436,0.687341772151899,0.149689440993789
0.256200527704486,0.219207036891164,0.22156602521566,0.797435897435897,0.818987341772152,0.119875776397516
0.258311345646438,0.301024025206774,0.191838088918381,0.776923076923078,0.778481012658228,0.124844720496894
0.23509234828496,0.378009715110936,0.226980756469808,0.715384615384617,0.768354430379747,0.129813664596273
0.22664907651715,0.385151634501772,0.180796284007963,0.694871794871794,0.79873417721519,0.124844720496894
0.262532981530343,0.219627149796508,0.198526874585269,0.715384615384617,0.778481012658228,0.124844720496894
0.273087071240106,0.26941052907969,0.234412740544127,0.633333333333333,0.616455696202532,0.14472049689441
0.241424802110818,0.337363791518971,0.302468480424685,0.469230769230769,0.59620253164557,0.159627329192547
0.182321899736148,0.382841013522384,0.235899137358991,0.571794871794872,0.707594936708861,0.14472049689441
0.23509234828496,0.282329000918997,0.358951559389516,0.674358974358975,0.434177215189873,0.184472049689441
0.260422163588391,0.309636339766312,0.271466489714665,0.694871794871794,0.424050632911392,0.179503105590062
0.254089709762533,0.320559275305238,0.349714664897147,0.612820512820514,0.49493670886076,0.179503105590062
0.304749340369393,0.316253118025469,0.34557398805574,0.694871794871794,0.353164556962025,0.214285714285714
0.298416886543536,0.29860837600105,0.351201061712011,0.715384615384617,0.363291139240506,0.209316770186335
0.311081794195251,0.3708677957201,0.24014598540146,0.571794871794872,0.454430379746835,0.194409937888199
0.368073878627968,0.381790731259026,0.344087591240876,0.530769230769231,0.606329113924051,0.204347826086957
0.361741424802111,0.315307863988447,0.218805573988056,0.674358974358975,0.59620253164557,0.164596273291925
0.393403693931398,0.227294210319023,0.361393497013935,0.735897435897436,0.545569620253165,0.18944099378882
0.412401055408971,0.288525666272811,0.357146648971467,0.653846153846153,0.575949367088608,0.199378881987578
0.471503957783641,0.55739792569253,0.194598540145985,0.510256410256411,0.59620253164557,0.229192546583851
0.399736147757256,0.474635683339898,0.263609820836098,0.592307692307692,0.575949367088608,0.209316770186335
0.370184696569921,0.40384665878955,0.31520902455209,0.571794871794872,0.586075949367089,0.199378881987578
0.397625329815303,0.483773139031115,0.272103516921035,0.530769230769231,0.565822784810127,0.214285714285714
0.313192612137203,0.388512537744519,0.20850696748507,0.674358974358975,0.778481012658228,0.134782608695652
0.370184696569921,0.369922541683077,0.378487060384871,0.571794871794872,0.525316455696203,0.214285714285714
0.420844327176781,0.48188263095707,0.20914399469144,0.469230769230769,0.49493670886076,0.214285714285714
0.382849604221636,0.413929368517789,0.233669542136695,0.55128205128205,0.748101265822785,0.154658385093168
0.401846965699209,0.279913351713273,0.313828798938288,0.653846153846153,0.616455696202532,0.179503105590062
0.387071240105541,0.241683077327032,0.408321167883212,0.694871794871794,0.616455696202532,0.18944099378882
0.414511873350924,0.278022843639228,0.397279362972794,0.674358974358975,0.49493670886076,0.209316770186335
0.465171503957784,0.339254299593016,0.397279362972794,0.592307692307692,0.373417721518987,0.263975155279503
